move_id;level;dice_count;flat_bonus
47;85;12;41
47;86;12;41
47;87;12;42
47;88;12;42
47;89;13;43
47;90;13;43
47;91;13;44
47;92;13;44
47;93;13;45
47;94;13;45
47;95;13;46
47;96;14;46
47;97;14;47
47;98;14;47
47;99;14;48
47;100;14;48
48;5;0;0
48;6;0;0
48;7;0;0
48;8;0;0
48;9;0;0
48;10;0;0
48;11;0;0
48;12;0;0
48;13;0;0
48;14;0;0
48;15;0;0
48;16;0;0
48;17;0;0
48;18;0;0
48;19;0;0
48;20;0;0
48;21;0;0
48;22;0;0
48;23;0;0
48;24;0;0
48;25;0;0
48;26;4;4
48;27;4;4
48;28;4;4
48;29;4;4
48;30;4;5
48;31;4;5
48;32;4;5
48;33;4;5
48;34;4;6
48;35;4;6
48;36;4;6
48;37;4;6
48;38;5;7
48;39;5;7
48;40;5;7
48;41;5;7
48;42;5;8
48;43;5;8
48;44;5;8
48;45;5;8
48;46;5;9
48;47;5;9
48;48;5;9
48;49;5;9
48;50;6;10
48;51;6;10
48;52;6;10
48;53;6;10
48;54;6;11
48;55;6;11
48;56;6;11
48;57;6;11
48;58;6;12
48;59;6;12
48;60;6;12
48;61;6;12
48;62;7;13
48;63;7;13
48;64;7;13
48;65;7;13
48;66;7;14
48;67;7;14
48;68;7;14
48;69;7;14
48;70;7;15
48;71;7;15
48;72;7;15
48;73;7;15
48;74;8;16
48;75;8;16
48;76;8;16
48;77;8;16
48;78;8;17
48;79;8;17
48;80;8;17
48;81;8;17
48;82;8;18
48;83;8;18
48;84;8;18
48;85;8;18
48;86;9;19
48;87;9;19
48;88;9;19
48;89;9;19
48;90;9;20
48;91;9;20
48;92;9;20
48;93;9;20
48;94;9;21
48;95;9;21
48;96;9;21
48;97;9;21
48;98;10;22
48;99;10;22
48;100;10;22
49;5;1;1
49;6;1;1
49;7;1;1
49;8;1;1
49;9;1;1
49;10;1;1
49;11;1;1
49;12;1;2
49;13;1;2
49;14;1;2
49;15;1;2
49;16;2;2
49;17;2;2
49;18;2;3
49;19;2;3
49;20;2;3
49;21;2;3
49;22;2;3
49;23;2;3
49;24;2;4
49;25;2;4
49;26;2;4
49;27;3;4
49;28;3;4
49;29;3;4
49;30;3;5
49;31;3;5
49;32;3;5
49;33;3;5
49;34;3;5
49;35;3;5
49;36;3;6
49;37;3;6
49;38;4;6
49;39;4;6
49;40;4;6
49;41;4;6
49;42;4;7
49;43;4;7
49;44;4;7
49;45;4;7
49;46;4;7
49;47;4;7
49;48;4;8
49;49;5;8
49;50;5;8
49;51;5;8
49;52;5;8
49;53;5;8
49;54;5;9
49;55;5;9
49;56;5;9
49;57;5;9
49;58;5;9
49;59;5;9
49;60;6;10
49;61;6;10
49;62;6;10
49;63;6;10
49;64;6;10
49;65;6;10
49;66;6;11
49;67;6;11
49;68;6;11
49;69;6;11
49;70;6;11
49;71;7;11
49;72;7;12
49;73;7;12
49;74;7;12
49;75;7;12
49;76;7;12
49;77;7;12
49;78;7;13
49;79;7;13
49;80;7;13
49;81;7;13
49;82;8;13
49;83;8;13
49;84;8;14
49;85;8;14
49;86;8;14
49;87;8;14
49;88;8;14
49;89;8;14
49;90;8;15
49;91;8;15
49;92;8;15
49;93;9;15
49;94;9;15
49;95;9;15
49;96;9;16
49;97;9;16
49;98;9;16
49;99;9;16
49;100;9;16
50;5;0;0
50;6;0;0
50;7;0;0
50;8;0;0
50;9;0;0
50;10;0;0
50;11;0;0
50;12;0;0
50;13;0;0
50;14;0;0
50;15;0;0
50;16;0;0
50;17;0;0
50;18;0;0
50;19;0;0
50;20;0;0
50;21;0;0
50;22;0;0
50;23;0;0
50;24;0;0
50;25;0;0
50;26;3;1
50;27;3;1
50;28;3;1
50;29;3;1
50;30;3;1
50;31;3;1
50;32;3;1
50;33;3;2
50;34;3;2
50;35;3;2
50;36;3;2
50;37;3;2
50;38;3;2
50;39;3;2
50;40;3;3
50;41;3;3
50;42;3;3
50;43;3;3
50;44;3;3
50;45;3;3
50;46;3;3
50;47;3;4
50;48;3;4
50;49;3;4
50;50;4;4
50;51;4;4
50;52;4;4
50;53;4;4
50;54;4;5
50;55;4;5
50;56;4;5
50;57;4;5
50;58;4;5
50;59;4;5
50;60;4;5
50;61;4;6
50;62;4;6
50;63;4;6
50;64;4;6
50;65;4;6
50;66;4;6
50;67;4;6
50;68;4;7
50;69;4;7
50;70;4;7
50;71;4;7
50;72;4;7
50;73;4;7
50;74;5;7
50;75;5;8
50;76;5;8
50;77;5;8
50;78;5;8
50;79;5;8
50;80;5;8
50;81;5;8
50;82;5;9
50;83;5;9
50;84;5;9
50;85;5;9
50;86;5;9
50;87;5;9
50;88;5;9
50;89;5;10
50;90;5;10
50;91;5;10
50;92;5;10
50;93;5;10
50;94;5;10
50;95;5;10
50;96;5;11
50;97;5;11
50;98;6;11
50;99;6;11
50;100;6;11
51;5;1;1
51;6;1;1
51;7;1;1
51;8;1;1
51;9;1;1
51;10;1;2
51;11;1;2
51;12;1;2
51;13;1;2
51;14;1;2
51;15;1;3
51;16;1;3
51;17;1;3
51;18;2;3
51;19;2;3
51;20;2;4
51;21;2;4
51;22;2;4
51;23;2;4
51;24;2;4
51;25;2;5
51;26;2;5
51;27;2;5
51;28;2;5
51;29;2;5
51;30;3;6
51;31;3;6
51;32;3;6
51;33;3;6
51;34;3;6
51;35;3;7
51;36;3;7
51;37;3;7
51;38;3;7
51;39;3;7
51;40;3;8
51;41;3;8
51;42;4;8
51;43;4;8
51;44;4;8
51;45;4;9
51;46;4;9
51;47;4;9
51;48;4;9
51;49;4;9
51;50;4;10
51;51;4;10
51;52;4;10
51;53;4;10
51;54;5;10
51;55;5;11
51;56;5;11
51;57;5;11
51;58;5;11
51;59;5;11
51;60;5;12
51;61;5;12
51;62;5;12
51;63;5;12
51;64;5;12
51;65;5;13
51;66;6;13
51;67;6;13
51;68;6;13
51;69;6;13
51;70;6;14
51;71;6;14
51;72;6;14
51;73;6;14
51;74;6;14
51;75;6;15
51;76;6;15
51;77;6;15
51;78;7;15
51;79;7;15
51;80;7;16
51;81;7;16
51;82;7;16
51;83;7;16
51;84;7;16
51;85;7;17
51;86;7;17
51;87;7;17
51;88;7;17
51;89;7;17
51;90;8;18
51;91;8;18
51;92;8;18
51;93;8;18
51;94;8;18
51;95;8;19
51;96;8;19
51;97;8;19
51;98;8;19
51;99;8;19
51;100;8;20
52;5;1;0
52;6;1;1
52;7;1;1
52;8;1;1
52;9;1;2
52;10;1;2
52;11;1;2
52;12;1;3
52;13;1;3
52;14;1;3
52;15;2;4
52;16;2;4
52;17;2;4
52;18;2;5
52;19;2;5
52;20;2;5
52;21;2;6
52;22;2;6
52;23;2;6
52;24;2;7
52;25;3;7
52;26;3;7
52;27;3;8
52;28;3;8
52;29;3;8
52;30;3;9
52;31;3;9
52;32;3;9
52;33;3;10
52;34;3;10
52;35;4;10
52;36;4;11
52;37;4;11
52;38;4;11
52;39;4;12
52;40;4;12
52;41;4;12
52;42;4;13
52;43;4;13
52;44;4;13
52;45;5;14
52;46;5;14
52;47;5;14
52;48;5;15
52;49;5;15
52;50;5;15
52;51;5;16
52;52;5;16
52;53;5;16
52;54;5;17
52;55;6;17
52;56;6;17
52;57;6;18
52;58;6;18
52;59;6;18
52;60;6;19
52;61;6;19
52;62;6;19
52;63;6;20
52;64;6;20
52;65;7;20
52;66;7;21
52;67;7;21
52;68;7;21
52;69;7;22
52;70;7;22
52;71;7;22
52;72;7;23
52;73;7;23
52;74;7;23
52;75;8;24
52;76;8;24
52;77;8;24
52;78;8;25
52;79;8;25
52;80;8;25
52;81;8;26
52;82;8;26
52;83;8;26
52;84;8;27
52;85;9;27
52;86;9;27
52;87;9;28
52;88;9;28
52;89;9;28
52;90;9;29
52;91;9;29
52;92;9;29
52;93;9;30
52;94;9;30
52;95;10;30
52;96;10;31
52;97;10;31
52;98;10;31
52;99;10;32
52;100;10;32
53;5;1;0
53;6;1;1
53;7;1;1
53;8;1;1
53;9;1;1
53;10;1;2
53;11;1;2
53;12;1;2
53;13;1;2
53;14;1;3
53;15;2;3
53;16;2;3
53;17;2;3
53;18;2;4
53;19;2;4
53;20;2;4
53;21;2;4
53;22;2;5
53;23;2;5
53;24;2;5
53;25;3;5
53;26;3;6
53;27;3;6
53;28;3;6
53;29;3;6
53;30;3;7
53;31;3;7
53;32;3;7
53;33;3;7
53;34;3;8
53;35;4;8
53;36;4;8
53;37;4;8
53;38;4;9
53;39;4;9
53;40;4;9
53;41;4;9
53;42;4;10
53;43;4;10
53;44;4;10
53;45;5;10
53;46;5;11
53;47;5;11
53;48;5;11
53;49;5;11
53;50;5;12
53;51;5;12
53;52;5;12
53;53;5;12
53;54;5;13
53;55;6;13
53;56;6;13
53;57;6;13
53;58;6;14
53;59;6;14
53;60;6;14
53;61;6;14
53;62;6;15
53;63;6;15
53;64;6;15
53;65;7;15
53;66;7;16
53;67;7;16
53;68;7;16
53;69;7;16
53;70;7;17
53;71;7;17
53;72;7;17
53;73;7;17
53;74;7;18
53;75;8;18
53;76;8;18
53;77;8;18
53;78;8;19
53;79;8;19
53;80;8;19
53;81;8;19
53;82;8;20
53;83;8;20
53;84;8;20
53;85;9;20
53;86;9;21
53;87;9;21
53;88;9;21
53;89;9;21
53;90;9;22
53;91;9;22
53;92;9;22
53;93;9;22
53;94;9;23
53;95;10;23
53;96;10;23
53;97;10;23
53;98;10;24
53;99;10;24
53;100;10;24
54;5;1;0
54;6;1;1
54;7;1;1
54;8;1;1
54;9;1;1
54;10;1;1
54;11;1;1
54;12;1;1
54;13;1;2
54;14;1;2
54;15;1;2
54;16;1;2
54;17;1;2
54;18;1;2
54;19;1;2
54;20;1;3
54;21;1;3
54;22;1;3
54;23;1;3
54;24;2;3
54;25;2;3
54;26;2;3
54;27;2;4
54;28;2;4
54;29;2;4
54;30;2;4
54;31;2;4
54;32;2;4
54;33;2;4
54;34;2;5
54;35;2;5
54;36;2;5
54;37;2;5
54;38;2;5
54;39;2;5
54;40;2;5
54;41;2;6
54;42;2;6
54;43;3;6
54;44;3;6
54;45;3;6
54;46;3;6
54;47;3;6
54;48;3;7
54;49;3;7
54;50;3;7
54;51;3;7
54;52;3;7
54;53;3;7
54;54;3;7
54;55;3;8
54;56;3;8
54;57;3;8
54;58;3;8
54;59;3;8
54;60;3;8
54;61;3;8
54;62;4;9
54;63;4;9
54;64;4;9
54;65;4;9
54;66;4;9
54;67;4;9
54;68;4;9
54;69;4;10
54;70;4;10
54;71;4;10
54;72;4;10
54;73;4;10
54;74;4;10
54;75;4;10
54;76;4;11
54;77;4;11
54;78;4;11
54;79;4;11
54;80;4;11
54;81;5;11
54;82;5;11
54;83;5;12
54;84;5;12
54;85;5;12
54;86;5;12
54;87;5;12
54;88;5;12
54;89;5;12
54;90;5;13
54;91;5;13
54;92;5;13
54;93;5;13
54;94;5;13
54;95;5;13
54;96;5;13
54;97;5;14
54;98;5;14
54;99;5;14
54;100;6;14
55;5;1;1
55;6;1;1
55;7;1;1
55;8;1;1
55;9;1;1
55;10;2;2
55;11;2;2
55;12;2;2
55;13;2;2
55;14;2;2
55;15;3;3
55;16;3;3
55;17;3;3
55;18;3;3
55;19;3;3
55;20;4;4
55;21;4;4
55;22;4;4
55;23;4;4
55;24;4;4
55;25;5;5
55;26;5;5
55;27;5;5
55;28;5;5
55;29;5;5
55;30;6;6
55;31;6;6
55;32;6;6
55;33;6;6
55;34;6;6
55;35;7;7
55;36;7;7
55;37;7;7
55;38;7;7
55;39;7;7
55;40;8;8
55;41;8;8
55;42;8;8
55;43;8;8
55;44;8;8
55;45;9;9
55;46;9;9
55;47;9;9
55;48;9;9
55;49;9;9
55;50;10;10
55;51;10;10
55;52;10;10
55;53;10;10
55;54;10;10
55;55;11;11
55;56;11;11
55;57;11;11
55;58;11;11
55;59;11;11
55;60;12;12
55;61;12;12
55;62;12;12
55;63;12;12
55;64;12;12
55;65;13;13
55;66;13;13
55;67;13;13
55;68;13;13
55;69;13;13
55;70;14;14
55;71;14;14
55;72;14;14
55;73;14;14
55;74;14;14
55;75;15;15
55;76;15;15
55;77;15;15
55;78;15;15
55;79;15;15
55;80;16;16
55;81;16;16
55;82;16;16
55;83;16;16
55;84;16;16
55;85;17;17
55;86;17;17
55;87;17;17
55;88;17;17
55;89;17;17
55;90;18;18
55;91;18;18
55;92;18;18
55;93;18;18
55;94;18;18
55;95;19;19
55;96;19;19
55;97;19;19
55;98;19;19
55;99;19;19
55;100;20;20
56;5;0;0
56;6;0;0
56;7;0;0
56;8;0;0
56;9;0;0
56;10;0;0
56;11;0;0
56;12;0;0
56;13;0;0
56;14;0;0
56;15;3;1
56;16;3;1
56;17;3;1
56;18;3;1
56;19;3;1
56;20;3;1
56;21;3;1
56;22;3;2
56;23;3;2
56;24;3;2
56;25;4;2
56;26;4;2
56;27;4;2
56;28;4;2
56;29;4;3
56;30;4;3
56;31;4;3
56;32;4;3
56;33;4;3
56;34;4;3
56;35;5;3
56;36;5;4
56;37;5;4
56;38;5;4
56;39;5;4
56;40;5;4
56;41;5;4
56;42;5;4
56;43;5;5
56;44;5;5
56;45;6;5
56;46;6;5
56;47;6;5
56;48;6;5
56;49;6;5
56;50;6;6
56;51;6;6
56;52;6;6
56;53;6;6
56;54;6;6
56;55;7;6
56;56;7;6
56;57;7;7
56;58;7;7
56;59;7;7
56;60;7;7
56;61;7;7
56;62;7;7
56;63;7;7
56;64;7;8
56;65;8;8
56;66;8;8
56;67;8;8
56;68;8;8
56;69;8;8
56;70;8;8
56;71;8;9
56;72;8;9
56;73;8;9
56;74;8;9
56;75;9;9
56;76;9;9
56;77;9;9
56;78;9;10
56;79;9;10
56;80;9;10
56;81;9;10
56;82;9;10
56;83;9;10
56;84;9;10
56;85;10;11
56;86;10;11
56;87;10;11
56;88;10;11
56;89;10;11
56;90;10;11
56;91;10;11
56;92;10;12
56;93;10;12
56;94;10;12
56;95;11;12
56;96;11;12
56;97;11;12
56;98;11;12
56;99;11;13
56;100;11;13
57;5;0;0
57;6;0;0
57;7;0;0
57;8;0;0
57;9;0;0
57;10;0;0
57;11;0;0
57;12;0;0
57;13;0;0
57;14;0;0
57;15;0;0
57;16;0;0
57;17;0;0
57;18;0;0
57;19;0;0
57;20;0;0
57;21;0;0
57;22;0;0
57;23;0;0
57;24;0;0
57;25;0;0
57;26;0;0
57;27;0;0
57;28;0;0
57;29;0;0
57;30;0;0
57;31;0;0
57;32;0;0
57;33;0;0
57;34;0;0
57;35;5;0
57;36;5;0
57;37;5;0
57;38;5;0
57;39;5;0
57;40;5;0
57;41;5;0
57;42;5;0
57;43;5;0
57;44;5;0
57;45;6;0
57;46;6;0
57;47;6;0
57;48;6;0
57;49;6;0
57;50;6;0
57;51;6;0
57;52;6;0
57;53;6;0
57;54;6;0
57;55;7;0
57;56;7;0
57;57;7;0
57;58;7;0
57;59;7;0
57;60;7;0
57;61;7;0
57;62;7;0
57;63;7;0
57;64;7;0
57;65;8;0
57;66;8;0
57;67;8;0
57;68;8;0
57;69;8;0
57;70;8;0
57;71;8;0
57;72;8;0
57;73;8;0
57;74;8;0
57;75;9;0
57;76;9;0
57;77;9;0
57;78;9;0
57;79;9;0
57;80;9;0
57;81;9;0
57;82;9;0
57;83;9;0
57;84;9;0
57;85;10;0
57;86;10;0
57;87;10;0
57;88;10;0
57;89;10;0
57;90;10;0
57;91;10;0
57;92;10;0
57;93;10;0
57;94;10;0
57;95;11;0
57;96;11;0
57;97;11;0
57;98;11;0
57;99;11;0
57;100;11;0
58;5;0;0
58;6;0;0
58;7;0;0
58;8;0;0
58;9;0;0
58;10;0;0
58;11;0;0
58;12;0;0
58;13;0;0
58;14;0;0
58;15;0;0
58;16;0;0
58;17;0;0
58;18;0;0
58;19;0;0
58;20;0;0
58;21;0;0
58;22;0;0
58;23;0;0
58;24;0;0
58;25;0;0
58;26;0;0
58;27;0;0
58;28;0;0
58;29;0;0
58;30;0;0
58;31;0;0
58;32;0;0
58;33;0;0
58;34;0;0
58;35;0;0
58;36;0;0
58;37;0;0
58;38;0;0
58;39;0;0
58;40;0;0
58;41;0;0
58;42;0;0
58;43;0;0
58;44;0;0
58;45;0;0
58;46;0;0
58;47;0;0
58;48;0;0
58;49;0;0
58;50;0;0
58;51;0;0
58;52;0;0
58;53;0;0
58;54;0;0
58;55;7;1
58;56;7;1
58;57;7;1
58;58;7;1
58;59;7;1
58;60;7;1
58;61;7;2
58;62;7;2
58;63;7;2
58;64;7;2
58;65;7;2
58;66;7;2
58;67;7;3
58;68;7;3
58;69;7;3
58;70;8;3
58;71;8;3
58;72;8;3
58;73;8;4
58;74;8;4
58;75;8;4
58;76;8;4
58;77;8;4
58;78;8;4
58;79;8;5
58;80;8;5
58;81;8;5
58;82;8;5
58;83;8;5
58;84;8;5
58;85;9;6
58;86;9;6
58;87;9;6
58;88;9;6
58;89;9;6
58;90;9;6
58;91;9;7
58;92;9;7
58;93;9;7
58;94;9;7
58;95;9;7
58;96;9;7
58;97;9;8
58;98;9;8
58;99;9;8
58;100;10;8
59;5;1;1
59;6;1;1
59;7;1;1
59;8;1;1
59;9;1;1
59;10;1;1
59;11;1;1
59;12;2;1
59;13;2;2
59;14;2;2
59;15;2;2
59;16;2;2
59;17;2;2
59;18;2;2
59;19;3;2
59;20;3;2
59;21;3;3
59;22;3;3
59;23;3;3
59;24;3;3
59;25;3;3
59;26;4;3
59;27;4;3
59;28;4;3
59;29;4;4
59;30;4;4
59;31;4;4
59;32;4;4
59;33;5;4
59;34;5;4
59;35;5;4
59;36;5;4
59;37;5;5
59;38;5;5
59;39;5;5
59;40;6;5
59;41;6;5
59;42;6;5
59;43;6;5
59;44;6;5
59;45;6;6
59;46;6;6
59;47;7;6
59;48;7;6
59;49;7;6
59;50;7;6
59;51;7;6
59;52;7;6
59;53;7;7
59;54;8;7
59;55;8;7
59;56;8;7
59;57;8;7
59;58;8;7
59;59;8;7
59;60;8;7
59;61;9;8
59;62;9;8
59;63;9;8
59;64;9;8
59;65;9;8
59;66;9;8
59;67;9;8
59;68;10;8
59;69;10;9
59;70;10;9
59;71;10;9
59;72;10;9
59;73;10;9
59;74;10;9
59;75;11;9
59;76;11;9
59;77;11;10
59;78;11;10
59;79;11;10
59;80;11;10
59;81;11;10
59;82;12;10
59;83;12;10
59;84;12;10
59;85;12;11
59;86;12;11
59;87;12;11
59;88;12;11
59;89;13;11
59;90;13;11
59;91;13;11
59;92;13;11
59;93;13;12
59;94;13;12
59;95;13;12
59;96;14;12
59;97;14;12
59;98;14;12
59;99;14;12
59;100;14;12
60;5;0;0
60;6;0;0
60;7;0;0
60;8;0;0
60;9;0;0
60;10;0;0
60;11;0;0
60;12;0;0
60;13;0;0
60;14;0;0
60;15;0;0
60;16;0;0
60;17;0;0
60;18;0;0
60;19;3;1
60;20;3;1
60;21;3;1
60;22;3;1
60;23;3;1
60;24;3;1
60;25;3;1
60;26;3;1
60;27;3;2
60;28;3;2
60;29;3;2
60;30;4;2
60;31;4;2
60;32;4;2
60;33;4;2
60;34;4;2
60;35;4;3
60;36;4;3
60;37;4;3
60;38;4;3
60;39;4;3
60;40;4;3
60;41;5;3
60;42;5;3
60;43;5;4
60;44;5;4
60;45;5;4
60;46;5;4
60;47;5;4
60;48;5;4
60;49;5;4
60;50;5;4
60;51;5;5
60;52;6;5
60;53;6;5
60;54;6;5
60;55;6;5
60;56;6;5
60;57;6;5
60;58;6;5
60;59;6;6
60;60;6;6
60;61;6;6
60;62;6;6
60;63;7;6
60;64;7;6
60;65;7;6
60;66;7;6
60;67;7;7
60;68;7;7
60;69;7;7
60;70;7;7
60;71;7;7
60;72;7;7
60;73;7;7
60;74;8;7
60;75;8;8
60;76;8;8
60;77;8;8
60;78;8;8
60;79;8;8
60;80;8;8
60;81;8;8
60;82;8;8
60;83;8;9
60;84;8;9
60;85;9;9
60;86;9;9
60;87;9;9
60;88;9;9
60;89;9;9
60;90;9;9
60;91;9;10
60;92;9;10
60;93;9;10
60;94;9;10
60;95;9;10
60;96;10;10
60;97;10;10
60;98;10;10
60;99;10;11
60;100;10;11
61;5;0;0
61;6;0;0
61;7;0;0
61;8;0;0
61;9;0;0
61;10;0;0
61;11;0;0
61;12;0;0
61;13;0;0
61;14;0;0
61;15;0;0
61;16;0;0
61;17;0;0
61;18;0;0
61;19;0;0
61;20;0;0
61;21;0;0
61;22;0;0
61;23;0;0
61;24;0;0
61;25;0;0
61;26;0;0
61;27;0;0
61;28;0;0
61;29;0;0
61;30;0;0
61;31;0;0
61;32;0;0
61;33;0;0
61;34;0;0
61;35;0;0
61;36;0;0
61;37;0;0
61;38;0;0
61;39;0;0
61;40;5;0
61;41;5;0
61;42;5;0
61;43;5;0
61;44;5;1
61;45;5;1
61;46;5;1
61;47;5;1
61;48;5;2
61;49;5;2
61;50;5;2
61;51;5;2
61;52;5;3
61;53;5;3
61;54;5;3
61;55;6;3
61;56;6;4
61;57;6;4
61;58;6;4
61;59;6;4
61;60;6;5
61;61;6;5
61;62;6;5
61;63;6;5
61;64;6;6
61;65;6;6
61;66;6;6
61;67;6;6
61;68;6;7
61;69;6;7
61;70;7;7
61;71;7;7
61;72;7;8
61;73;7;8
61;74;7;8
61;75;7;8
61;76;7;9
61;77;7;9
61;78;7;9
61;79;7;9
61;80;7;10
61;81;7;10
61;82;7;10
61;83;7;10
61;84;7;11
61;85;8;11
61;86;8;11
61;87;8;11
61;88;8;12
61;89;8;12
61;90;8;12
61;91;8;12
61;92;8;13
61;93;8;13
61;94;8;13
61;95;8;13
61;96;8;14
61;97;8;14
61;98;8;14
61;99;8;14
61;100;9;15
62;5;1;1
62;6;1;1
62;7;1;1
62;8;1;1
62;9;1;2
62;10;1;2
62;11;1;2
62;12;2;2
62;13;2;3
62;14;2;3
62;15;2;3
62;16;2;3
62;17;2;4
62;18;2;4
62;19;3;4
62;20;3;4
62;21;3;5
62;22;3;5
62;23;3;5
62;24;3;5
62;25;3;6
62;26;4;6
62;27;4;6
62;28;4;6
62;29;4;7
62;30;4;7
62;31;4;7
62;32;4;7
62;33;5;8
62;34;5;8
62;35;5;8
62;36;5;8
62;37;5;9
62;38;5;9
62;39;5;9
62;40;6;9
62;41;6;10
62;42;6;10
62;43;6;10
62;44;6;10
62;45;6;11
62;46;6;11
62;47;7;11
62;48;7;11
62;49;7;12
62;50;7;12
62;51;7;12
62;52;7;12
62;53;7;13
62;54;8;13
62;55;8;13
62;56;8;13
62;57;8;14
62;58;8;14
62;59;8;14
62;60;8;14
62;61;9;15
62;62;9;15
62;63;9;15
62;64;9;15
62;65;9;16
62;66;9;16
62;67;9;16
62;68;10;16
62;69;10;17
62;70;10;17
62;71;10;17
62;72;10;17
62;73;10;18
62;74;10;18
62;75;11;18
62;76;11;18
62;77;11;19
62;78;11;19
62;79;11;19
62;80;11;19
62;81;11;20
62;82;12;20
62;83;12;20
62;84;12;20
62;85;12;21
62;86;12;21
62;87;12;21
62;88;12;21
62;89;13;22
62;90;13;22
62;91;13;22
62;92;13;22
62;93;13;23
62;94;13;23
62;95;13;23
62;96;14;23
62;97;14;24
62;98;14;24
62;99;14;24
62;100;14;24
63;5;0;0
63;6;0;0
63;7;0;0
63;8;0;0
63;9;0;0
63;10;0;0
63;11;0;0
63;12;0;0
63;13;0;0
63;14;0;0
63;15;0;0
63;16;0;0
63;17;0;0
63;18;0;0
63;19;4;2
63;20;4;2
63;21;4;2
63;22;4;2
63;23;4;2
63;24;4;3
63;25;4;3
63;26;4;3
63;27;4;3
63;28;4;3
63;29;4;4
63;30;5;4
63;31;5;4
63;32;5;4
63;33;5;4
63;34;5;5
63;35;5;5
63;36;5;5
63;37;5;5
63;38;5;5
63;39;5;6
63;40;5;6
63;41;6;6
63;42;6;6
63;43;6;6
63;44;6;7
63;45;6;7
63;46;6;7
63;47;6;7
63;48;6;7
63;49;6;8
63;50;6;8
63;51;6;8
63;52;7;8
63;53;7;8
63;54;7;9
63;55;7;9
63;56;7;9
63;57;7;9
63;58;7;9
63;59;7;10
63;60;7;10
63;61;7;10
63;62;7;10
63;63;8;10
63;64;8;11
63;65;8;11
63;66;8;11
63;67;8;11
63;68;8;11
63;69;8;12
63;70;8;12
63;71;8;12
63;72;8;12
63;73;8;12
63;74;9;13
63;75;9;13
63;76;9;13
63;77;9;13
63;78;9;13
63;79;9;14
63;80;9;14
63;81;9;14
63;82;9;14
63;83;9;14
63;84;9;15
63;85;10;15
63;86;10;15
63;87;10;15
63;88;10;15
63;89;10;16
63;90;10;16
63;91;10;16
63;92;10;16
63;93;10;16
63;94;10;17
63;95;10;17
63;96;11;17
63;97;11;17
63;98;11;17
63;99;11;18
63;100;11;18
64;5;0;0
64;6;0;0
64;7;0;0
64;8;0;0
64;9;0;0
64;10;0;0
64;11;0;0
64;12;0;0
64;13;0;0
64;14;0;0
64;15;0;0
64;16;0;0
64;17;0;0
64;18;0;0
64;19;0;0
64;20;0;0
64;21;0;0
64;22;0;0
64;23;0;0
64;24;0;0
64;25;0;0
64;26;0;0
64;27;0;0
64;28;0;0
64;29;0;0
64;30;0;0
64;31;0;0
64;32;0;0
64;33;0;0
64;34;0;0
64;35;0;0
64;36;0;0
64;37;0;0
64;38;0;0
64;39;0;0
64;40;6;3
64;41;6;3
64;42;6;4
64;43;6;4
64;44;6;5
64;45;6;5
64;46;6;6
64;47;6;6
64;48;6;7
64;49;6;7
64;50;6;8
64;51;6;8
64;52;6;9
64;53;6;9
64;54;6;10
64;55;7;10
64;56;7;11
64;57;7;11
64;58;7;12
64;59;7;12
64;60;7;13
64;61;7;13
64;62;7;14
64;63;7;14
64;64;7;15
64;65;7;15
64;66;7;16
64;67;7;16
64;68;7;17
64;69;7;17
64;70;8;18
64;71;8;18
64;72;8;19
64;73;8;19
64;74;8;20
64;75;8;20
64;76;8;21
64;77;8;21
64;78;8;22
64;79;8;22
64;80;8;23
64;81;8;23
64;82;8;24
64;83;8;24
64;84;8;25
64;85;9;25
64;86;9;26
64;87;9;26
64;88;9;27
64;89;9;27
64;90;9;28
64;91;9;28
64;92;9;29
64;93;9;29
64;94;9;30
64;95;9;30
64;96;9;31
64;97;9;31
64;98;9;32
64;99;9;32
64;100;10;33
65;5;1;1
65;6;1;1
65;7;1;1
65;8;1;1
65;9;1;1
65;10;1;1
65;11;1;2
65;12;2;2
65;13;2;2
65;14;2;2
65;15;2;2
65;16;2;2
65;17;2;3
65;18;2;3
65;19;3;3
65;20;3;3
65;21;3;3
65;22;3;3
65;23;3;4
65;24;3;4
65;25;3;4
65;26;4;4
65;27;4;4
65;28;4;4
65;29;4;5
65;30;4;5
65;31;4;5
65;32;4;5
65;33;5;5
65;34;5;5
65;35;5;6
65;36;5;6
65;37;5;6
65;38;5;6
65;39;5;6
65;40;6;6
65;41;6;7
65;42;6;7
65;43;6;7
65;44;6;7
65;45;6;7
65;46;6;7
65;47;7;8
65;48;7;8
65;49;7;8
65;50;7;8
65;51;7;8
65;52;7;8
65;53;7;9
65;54;8;9
65;55;8;9
65;56;8;9
65;57;8;9
65;58;8;9
65;59;8;10
65;60;8;10
65;61;9;10
65;62;9;10
65;63;9;10
65;64;9;10
65;65;9;11
65;66;9;11
65;67;9;11
65;68;10;11
65;69;10;11
65;70;10;11
65;71;10;12
65;72;10;12
65;73;10;12
65;74;10;12
65;75;11;12
65;76;11;12
65;77;11;13
65;78;11;13
65;79;11;13
65;80;11;13
65;81;11;13
65;82;12;13
65;83;12;14
65;84;12;14
65;85;12;14
65;86;12;14
65;87;12;14
65;88;12;14
65;89;13;15
65;90;13;15
65;91;13;15
65;92;13;15
65;93;13;15
65;94;13;15
65;95;13;16
65;96;14;16
65;97;14;16
65;98;14;16
65;99;14;16
65;100;14;16
66;5;3;0
66;6;3;0
66;7;3;0
